142,Every c1 op1 something that op2 a c2.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                          owl:onProperty <op2> ;
                                                                                          owl:someValuesFrom <c2>
                                                                                        ]
                                                                      ] ."
143,"Every c1 is something that op1 something and that op2 a c2 and that op3 a c3.
Everything that op1 something and that op2 a c2 and that op3 a c3 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom [
                                                                                                               owl:intersectionOf ( [
                                                                                                                                   owl:intersectionOf rdf:nil
                                                                                                                                 ]
                                                                                                                               )
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom <c2>
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:someValuesFrom <c3>
                                                                                           ]
                                                                                         )
                                                                       ] ."
144,"Every c1 is a c2 that op1 something and that op2 a c3 and that op3 a c4.
Every c2 that op1 something and that op2 a c3 and that op3 a c4 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom [
                                                                                                               owl:intersectionOf rdf:nil
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom <c3>
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:someValuesFrom <c4>
                                                                                           ]
                                                                                         )
                                                                       ] ."
145,"Every c1 is something that op1 a c2 and that op2 a c3.
Everything that op1 a c2 and that op2 a c3 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom <c2>
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom <c3>
                                                                                           ]
                                                                                         )
                                                                       ] ."
146,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op1),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op2),Class(c2))])),ObjectSomeValuesFrom(ObjectProperty(op3),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op4),Class(c3))]))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op1),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op2),Class(c2))])),ObjectSomeValuesFrom(ObjectProperty(op3),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op4),Class(c3))]))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                               owl:onProperty <op2> ;
                                                                                                               owl:someValuesFrom <c2>
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                               owl:onProperty <op4> ;
                                                                                                               owl:someValuesFrom <c3>
                                                                                                             ]
                                                                                           ]
                                                                                         )
                                                                       ] ."
147,"Every c1 is a c2 that op1 a c3 that op2 a c4.
Every c2 that op1 a c3 that op2 a c4 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom [
                                                                                                               owl:intersectionOf ( <c3>
                                                                                                                                 [ rdf:type owl:Restriction ;
                                                                                                                                   owl:onProperty <op2> ;
                                                                                                                                   owl:someValuesFrom <c4>
                                                                                                                                 ]
                                                                                                                               )
                                                                                                             ]
                                                                                           ]
                                                                                         )
                                                                       ] ."
148,Every c1 op1 a c2 that op2 nothing but c3.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom [
                                                                                          owl:intersectionOf ( <c2>
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op2> ;
                                                                                                              owl:allValuesFrom <c3>
                                                                                                            ]
                                                                                                          )
                                                                                        ]
                                                                      ] ."
149,No c1 op1 a c2.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:complementOf <c2>
                                                                                       ]
                                                                      ] ."
150,"Every c1 is something that op1 nothing but c2 and that is not a c3 and that op2 at least 2 c4.
Everything that op1 nothing but c2 and that is not a c3 and that op2 at least 2 c4 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [
                                                                                             owl:complementOf <c3>
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:allValuesFrom <c2>
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:minQualifiedCardinality ""2""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
151,"Every c1 op1 exactly 1 c2.
Everything that op1 exactly 1 c2 is a c1.","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                         owl:onProperty <op1> ;
                                                                         owl:onClass <c2> ;
                                                                         owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                       ] ."
152,"Everything that is op1 by a c1 is a c2.
Everything that op1 nothing but c2 is a c1.","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                         owl:onProperty <op1> ;
                                                                         owl:allValuesFrom <c2>
                                                                       ] ."
153,Every c1 op1 at least 2 c2.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:onClass <c2> ;
                                                                        owl:minQualifiedCardinality ""2""^^xsd:nonNegativeInteger
                                                                      ] ."
154,Everything that is dp1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <dp1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
155,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
156,Everything that is dp1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <dp1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
157,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
158,"/* BUG: axiom too complex: SubClassOf(Class(c1),DataAllValuesFrom(DataProperty(op1),Datatype(dt1))) */","<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom <dt1>
                                                                      ] ."
159,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
160,"/* BUG: axiom too complex: SubClassOf(Class(c1),DataAllValuesFrom(DataProperty(dp1),Datatype(dt1))) */","<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <dp1> ;
                                                                        owl:allValuesFrom <dt1>
                                                                      ] ."
161,"/* BUG: axiom too complex: SubClassOf(Class(c1),DataExactCardinality(0,DataProperty(dp1),Datatype(dt1))) */","<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <dp1> ;
                                                                        owl:qualifiedCardinality ""0""^^xsd:nonNegativeInteger ;
                                                                        owl:onDataRange <dt1>
                                                                      ] ."
162,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
163,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
164,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
165,Everything that is dp1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <dp1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
166,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
167,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
168,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
169,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
170,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
171,Everything that is op1 by a c1 is something that is not something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:allValuesFrom [
                                                                                         owl:oneOf rdf:nil
                                                                                       ]
                                                                      ] ."
172,"Every c1 is a c2 that op1 something that op2 a c3.
Every c2 that op1 something that op2 a c3 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                               owl:onProperty <op2> ;
                                                                                                               owl:someValuesFrom <c3>
                                                                                                             ]
                                                                                           ]
                                                                                         )
                                                                       ] ."
173,"Every c1 is something that op1 something and that op2 a c2 and that op3 c3.
Everything that op1 something and that op2 a c2 and that op3 c3 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [
                                                                                             owl:unionOf ( [ rdf:type owl:Restriction ;
                                                                                                          owl:onProperty <op3> ;
                                                                                                          owl:hasValue <c3>
                                                                                                        ]
                                                                                                      )
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom [
                                                                                                               owl:intersectionOf rdf:nil
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom <c2>
                                                                                           ]
                                                                                         )
                                                                       ] ."
174,Every c1 op1 something that is a c2 or that is a c3.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom [
                                                                                          owl:unionOf ( <c2>
                                                                                                     <c3>
                                                                                                   )
                                                                                        ]
                                                                      ] ."
175,Every c1 is something that op1 a c2 and that op2 something that op3 a c3.,"<c1> rdfs:subClassOf [
                                                                        owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op2> ;
                                                                                            owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op3> ;
                                                                                                              owl:someValuesFrom <c3>
                                                                                                            ]
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op1> ;
                                                                                            owl:someValuesFrom <c2>
                                                                                          ]
                                                                                        )
                                                                      ] ."
176,Every c1 op1 a c2.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom <c2>
                                                                      ] ."
177,"Every c1 is a c2 that op1 nothing but c3.
Every c2 that op1 nothing but c3 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:allValuesFrom <c3>
                                                                                           ]
                                                                                         )
                                                                       ] ."
178,Every c1 is something that op1 a c2 and that op2 a c3 and that dp1 dt1.,"<c1> rdfs:subClassOf [
                                                                        owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op1> ;
                                                                                            owl:someValuesFrom <c2>
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op2> ;
                                                                                            owl:someValuesFrom <c3>
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <dp1> ;
                                                                                            owl:hasValue <dt1>
                                                                                          ]
                                                                                        )
                                                                      ] ."
179,Every c1 is something that op1 a c2 and that op2 a c3 and that op3 c4.,"<c1> rdfs:subClassOf [
                                                                        owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op1> ;
                                                                                            owl:someValuesFrom <c2>
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op2> ;
                                                                                            owl:someValuesFrom <c3>
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op3> ;
                                                                                            owl:hasValue <c4>
                                                                                          ]
                                                                                        )
                                                                      ] ."
180,Every c1 op1 exactly 1 thing.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:onClass [
                                                                                   owl:unionOf rdf:nil
                                                                                 ] ;
                                                                        owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                      ] ."
181,"/* BUG: axiom too complex: SubClassOf(Class(c1),DataExactCardinality(1,DataProperty(dp1),Datatype(dt1))) */","<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <dp1> ;
                                                                        owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger ;
                                                                        owl:onDataRange <dt1>
                                                                      ] ."
182,"Everything that is op1 by a c1 is a c2.
Everything that op1 nothing but c2 is a c1.","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                         owl:onProperty <op1> ;
                                                                         owl:allValuesFrom <c2>
                                                                       ] ."
183,"Every c1 is a c2 that op1 exactly 2 c3 and that op2 a c4 that op3 something that op4 a c5 that op5 a c6.
Every c2 that op1 exactly 2 c3 and that op2 a c4 that op3 something that op4 a c5 that op5 a c6 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom [
                                                                                                               owl:intersectionOf ( <c4>
                                                                                                                                 [ rdf:type owl:Restriction ;
                                                                                                                                   owl:onProperty <op3> ;
                                                                                                                                   owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                                                                     owl:onProperty <op4> ;
                                                                                                                                                     owl:someValuesFrom [
                                                                                                                                                                       owl:intersectionOf ( <c5>
                                                                                                                                                                                         [ rdf:type owl:Restriction ;
                                                                                                                                                                                           owl:onProperty <op5> ;
                                                                                                                                                                                           owl:someValuesFrom <c6>
                                                                                                                                                                                         ]
                                                                                                                                                                                       )
                                                                                                                                                                     ]
                                                                                                                                                   ]
                                                                                                                                 ]
                                                                                                                               )
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""2""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
184,"Every c1 is something that op1 exactly 2 c2 and that op2 a c3 that op3 something that op4 a c4 that op5 a c5.
Everything that op1 exactly 2 c2 and that op2 a c3 that op3 something that op4 a c4 that op5 a c5 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom [
                                                                                                               owl:intersectionOf ( <c3>
                                                                                                                                 [ rdf:type owl:Restriction ;
                                                                                                                                   owl:onProperty <op3> ;
                                                                                                                                   owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                                                                     owl:onProperty <op4> ;
                                                                                                                                                     owl:someValuesFrom [
                                                                                                                                                                       owl:intersectionOf ( <c4>
                                                                                                                                                                                         [ rdf:type owl:Restriction ;
                                                                                                                                                                                           owl:onProperty <op5> ;
                                                                                                                                                                                           owl:someValuesFrom <c5>
                                                                                                                                                                                         ]
                                                                                                                                                                                       )
                                                                                                                                                                     ]
                                                                                                                                                   ]
                                                                                                                                 ]
                                                                                                                               )
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""2""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
